"ID","CHURN","AUTRE_ABONNEMENT","ANCIENNETE","CATEGORIE_OFFRE_M1","STATUT_RC_M1","STATUT_TRAFIC_M1","STATUT_FACT_M1","STATUT_TRAFIC_M2","STATUT_RC_M2","STATUT_FACT_M2","VOL_DATA_M1","MONTANT_FACT_HT_M1","VOL_DATA_M2","MONTANT_OM_HT_M2","MONTANT_FACT_HT_M2","VOL_TOT_DATA_KO_M1","VOL_TOT_VOIX_M1","CONSO_M1","VOL_TOT_DATA_KO_M2","VOL_TOT_VOIX_M2","CONSO_M2"
"50629535","0","0","7- 25Mois+","B2C","0","1","1","1","0","1","35649.82971264","12397","127855.29177","0","12397","32761440.067383","754.6","47965.2","7085963.8261719","325.46666666667","12775.2"
"72834084","0","1","1- 03Mois","B2B","0","1","1","1","0","1","77.230219994","16864","18.837068714","0","26656","0","17.55","542.4","676545.79296875","17.4","1124"
"54922151","0","0","6- 24Mois","B2C","0","1","0","1","1","0","29811.801491377","0","9935.6194671","0","0","0","47.633333333333","950.25","0","0.16666666666667","0"
"48102299","0","1","7- 25Mois+","B2B","0","1","1","1","0","1","64757.116095539","25424","73748.573676","0","25424","2626189.7861328","576.68333333333","5000","5794157.5185547","338.83333333333","9280"
"34543419","0","0","7- 25Mois+","B2B","0","1","0","1","1","0","217735.0535","0","139030.27714","15702.479338843","0","0","73.816666666667","5748","0","123.8","7198.14"
"51806295","0","1","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","11286500.6875","744.88333333333","6015","5263003.9648438","990.1","13790"
"60395911","0","0","5- 18Mois","B2C","1","1","0","1","1","0","240697.03241926","0","258715.4964","0","0","25401923.962891","1582.1666666667","7000","10618909.707031","1284.7333333333","5000"
"42399346","1","0","7- 25Mois+","B2C","0","1","0","1","0","0","82.5526278","0","82.68862617","0","0","7663752.4296875","1803.8","110220.84","15244173.334961","1116.2","52210.04"
"68651802","0","1","3- 09Mois","B2C","1","1","0","1","1","0","393018.0185","0","277755.84374499","0","0","11744707.355469","586.73333333333","7650","14143261.052734","540.21666666667","10750.56"
"70502482","0","1","2- 06Mois","B2B","0","1","1","1","0","1","1077.9922645","25388","706.98701432196","0","22324","10094430.483398","438.45","8468","4475017.0947266","306.33333333333","10058"
"45561379","0","1","7- 25Mois+","B2C","0","1","0","1","0","0","1.500341421","0","6452.6209629416","0","0","13566744.891602","362.35","14334.03","14758094.164062","348.15","15567.77"
"45955131","1","0","7- 25Mois+","B2C","0","1","0","1","1","0","30064.005361","0","27375.797861618","8264.4628099174","0","17959514.78418","969.7","15366.4","20989640.652344","1204.0333333333","23252"
"41264745","0","1","7- 25Mois+","B2C","0","1","0","0","0","0","2.5315094","0","0","0","0","37359660.640625","2817.0666666667","26665","29602695.018555","2745.6833333333","25681"
"36402345","1","0","7- 25Mois+","B2B","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56703332","1","1","6- 24Mois","B2C","0","1","0","1","0","0","11.0219478219","0","27.9179781713","0","0","8647728.0986328","3622.95","65856","389004.765625","964.6","30824"
"65257462","0","1","4- 12Mois","B2C","0","1","0","1","1","0","270314.7319","0","483809.46335507","24793.388429752","0","2954807.2294922","1053.4833333333","8900","4205269.8017578","933.9","11120"
"68992155","0","0","3- 09Mois","B2C","0","1","1","1","1","1","448982.0223","12397","616963.9019","12396.694214876","12397","53062208.115234","932.26666666667","48313.8","49992082.09375","477.63333333333","54895.8"
"63760950","0","1","4- 12Mois","B2B","0","1","0","0","0","0","0.64813614","0","0","0","0","0","0","0","0","0","0"
"71197930","0","1","2- 06Mois","B2C","0","1","0","1","1","0","70855.44424738","0","61097.760737","16528.925619835","0","10219713.977539","1288.7333333333","5500","24117635.760742","1182.6333333333","20000"
"44534137","1","0","7- 25Mois+","B2C","0","1","0","1","0","0","0.577230452","0","0.33268547","0","0","0","0","0","0","0","0"
"50624997","0","0","7- 25Mois+","B2B","0","1","1","1","0","1","191977.68751196","25424","99621.89099483","0","25424","0","19.433333333333","1580.25","0","29.533333333333","3629"
"45347512","0","0","7- 25Mois+","B2B","0","1","1","1","0","1","160956.7594","23860","81433.456317","0","23860","4984123.8496094","781.86666666667","25000.04","5324293.8515625","714.4","8000"
"43034892","0","1","7- 25Mois+","B2C","1","1","0","1","1","0","626612.5832","0","416853.9163","0","0","16864048.814453","1889.45","53806","30805406.709961","1636.7666666667","86397"
"64243948","1","0","4- 12Mois","B2C","0","1","0","1","1","0","45288.1243417","0","38215.4654","4132.2314049587","0","34551364.302734","3609.3666666667","36055","12060691.914062","1821.25","32716"
"51794775","0","0","7- 25Mois+","B2C","0","1","0","0","0","0","12960.787026545","0","0","0","0","7992165.8964844","2948.9833333333","10885.04","11795776.53125","2961.6","10775"
"72830759","0","1","1- 03Mois","B2C","0","1","0","1","1","0","326659.2986265","0","65716.38248251","0","0","23886895.920898","560.8","27202","68650919.961914","700.63333333333","40000"
"33838261","0","0","7- 25Mois+","B2C","0","1","0","0","0","0","10679.301972358","0","0","0","0","0","0","0","0","0","0"
"55499969","0","1","6- 24Mois","B2B","0","1","1","1","0","1","23684.452375774","25424","8169.7247079591","0","25424","0","8.1333333333333","5064","0","16.933333333333","7759"
"52911808","0","1","7- 25Mois+","B2B","0","1","1","1","0","1","7157.7034314448","14407","9539.5704876128","0","14407","0","8.1333333333333","5064","0","16.933333333333","7759"
"63642374","0","1","5- 18Mois","B2B","0","1","1","1","0","1","28829.99927","25424","16604.62753","0","25424","0","8.1333333333333","5064","0","16.933333333333","7759"
"31928391","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","919.1286402","0","778.3377565","0","0","0","0","0","0","0","0"
"69083462","0","0","2- 06Mois","B2C","0","1","0","1","1","0","477981.58273151","0","463065.1022","24793.388429752","0","0","1891.2666666667","31623","0","2440.2333333333","29821"
"49783046","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","207.713765556","0","287.5449216","0","0","7982429.734375","3476.4333333333","35300","15703190.414062","3468.45","40146.08"
"64177713","0","0","4- 12Mois","B2C","0","1","0","1","0","0","88143.846","0","49329.42446665","0","0","0","0","20","0","12.316666666667","478"
"70493083","1","0","2- 06Mois","B2C","0","1","0","1","0","0","105345.22508703","0","98720.045418264","0","0","0","32.516666666667","1006","0","0.4","82"
"30788670","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","82163.6864","0","160977.686808","0","0","29067914.831055","1532.4666666667","22346.5","29927389.191406","1315.1666666667","18416"
"61803703","1","1","5- 18Mois","B2B","0","0","1","0","0","1","0","25424","0","0","25424","20446006.417969","436.81666666667","10150","21232554.568359","415.66666666667","20960"
"61804001","1","1","5- 18Mois","B2B","0","0","1","0","0","1","0","25424","0","0","25424","20446006.417969","436.81666666667","10150","21232554.568359","415.66666666667","20960"
"61804424","0","1","5- 18Mois","B2B","0","1","1","1","0","1","46564.199557819","25424","17134.821208","0","25424","20446006.417969","436.81666666667","10150","21232554.568359","415.66666666667","20960"
"59620527","0","0","5- 18Mois","B2C","0","1","0","1","1","0","58397.91567","0","34819.478397605","8264.4628099174","0","38949.0546875","179.8","11544","0","234.35","19316"
"43031748","0","1","7- 25Mois+","B2C","0","1","0","0","0","0","77537.21256","0","0","0","0","3620076.0449219","2047.6833333333","900","6796898.5126953","2223.5","8746"
"45568252","0","1","7- 25Mois+","B2C","0","1","0","1","0","0","5.760564811064","0","6.6784896583","0","0","5796175.4501953","651.78333333333","10559","6839801.5263672","867.43333333333","14196.01"
"64254826","0","1","4- 12Mois","B2C","0","1","0","1","1","0","47262.743182479","0","62208.822773","24793.388429752","0","11166676.616211","790.85","5000","8517114.3945312","800.05","18494"
"33716400","0","0","7- 25Mois+","B2C","1","1","0","1","0","0","12620.624767766","0","82767.565761769","0","0","486123.86230469","34.216666666667","5715","1253379.7636719","5.2333333333333","4382"
"47453096","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","133.3955771","0","148.7569897","0","0","2684069.3867188","431.33333333333","2864","4852430.8964844","597.46666666667","5482"
"69081462","0","0","2- 06Mois","B2C","1","1","0","1","1","0","26496.006887949","0","37985.365509411","0","0","4592233.8662109","848.46666666667","9801","2891744.1621094","733.86666666667","11428.71"
"47106514","0","1","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","54396881.729492","1642.5333333333","25000","62916878.760742","1866.7666666667","25000"
"72901324","0","0","1- 03Mois","B2B","0","1","1","1","0","1","43131.606141","14050","143.846578718","0","28100","0","0","0","0","0","0"
"42606949","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","44.9144543","0","63.7431148","0","0","19486930.695312","1202.4","15506","20372868.638672","1207.2666666667","19992"
"33765830","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","0","69.716666666667","498.75","0","198.38333333333","2849.7"
"68931593","1","1","3- 09Mois","B2B","0","0","1","0","0","1","0","8264","0","0","8264","11999601.291016","2558.1","26326","43064264.006836","1961.3333333333","93866.58"
"45879727","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","479195.834265","0","430190.0136871","0","0","21450241.004883","1310.8333333333","50071.66","13114387.802734","1798.1333333333","24344"
"72782983","1","0","1- 03Mois","B2C","0","0","1","1","0","1","0","14050","2.8729552857","0","14050","3296535.8203125","386.36666666667","10224.7","1701715.8769531","557.71666666667","9076.3"
"48546267","0","0","7- 25Mois+","B2B","0","1","1","1","0","1","46708.1556","25424","26281.28827","0","25424","60115.68359375","11.883333333333","1290","0","6.9333333333333","894"
"64683378","0","0","4- 12Mois","B2B","0","1","0","1","1","0","130602.69011226","0","98216.3247405","8264.4628099174","0","42705679.297852","105.21666666667","24476","22780781.6875","689.58333333333","12550"
"72333914","0","1","1- 03Mois","B2B","0","1","0","1","1","0","251.6870846","0","0.52401732","0","0","3167214.5107422","462.9","2849.68","5955554.6367188","470.48333333333","8195.34"
"64437840","0","0","4- 12Mois","B2C","0","1","0","0","0","0","0.13888931","0","0","0","0","506258.93164062","324.91666666667","6192","403073.16503906","269.03333333333","5497"
"43707457","1","0","7- 25Mois+","B2C","0","1","0","0","0","0","0.15499878","0","0","0","0","5565592.6904297","707.21666666667","15000","7409310.4863281","872.53333333333","18000"
"32267762","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","36393415.944336","1178.5833333333","21828","37079585.494141","1527.7666666667","28151.37"
"72887506","0","1","1- 03Mois","B2B","0","1","1","1","0","1","249.45107461","16972","19.58362787","0","20672","759989.51464844","162.11666666667","5849.06","59619.20703125","150.31666666667","2600"
"48541102","0","1","7- 25Mois+","B2C","0","1","0","0","0","0","2.0704136","0","0","0","0","14249459.991211","908.6","12000","13411647.688477","670.88333333333","14000"
"72203589","0","0","1- 03Mois","B2B","0","1","0","1","1","0","108.27979109","0","7907.41583638","413.22314049587","0","7923038.6123047","475.75","10000","3656746.5019531","591.5","11200"
"65910720","0","0","3- 09Mois","B2B","0","1","1","1","0","1","323864.9045","25424","244711.9882","0","25424","5406222.4150391","893.73333333333","24052","3779722.2353516","608.33333333333","7906"
"57088781","0","1","6- 24Mois","B2C","0","1","0","1","1","0","938.76016786","0","65824.437318054","14049.586776859","0","16433774.887695","3730.1833333333","41000","12728700.060547","3481.5","38000"
"71222163","0","1","2- 06Mois","B2C","0","1","0","1","1","0","73078.600585161","0","119030.83240346","20661.157024793","0","11194717.56543","357.35","60387","43044717.333008","385.21666666667","65325.27"
"72781672","0","0","1- 03Mois","B2C","0","1","0","1","1","0","15.73197657","0","36506.93759644","4132.2314049587","0","25512156.038086","816.68333333333","18744","14786670.71582","669.95","13208"
"49010138","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","66.24305476","0","75.43067374","0","0","16829303.177734","6.8333333333333","2996","14137499.857422","15.816666666667","5009"
"60881858","0","0","5- 18Mois","B2B","0","1","1","1","0","1","665589.26208315","25424","368686.087258","0","25424","6046542.4130859","1132.2666666667","11408.77","5295427.9804688","1128.2333333333","10710"
"48463129","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","8.3648014397","0","6.224172576","0","0","2953814.8730469","183.43333333333","3060","5351812.2382812","37.983333333333","3084"
"45547157","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33124762","0","1","7- 25Mois+","B2C","1","1","0","1","1","0","152220.31569603","0","81020.415799704","0","0","13409638.369141","1243.95","10512.3","24139121.754883","1697.1","15456.84"
"47787382","0","1","7- 25Mois+","B2C","0","1","0","0","0","0","10252.12747174","0","0","0","0","24323428.741211","746.76666666667","18672","26297425.087891","778.76666666667","14987"
"45559420","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","93202.33166","0","167753.14791008","24793.388429752","0","4054319.8837891","74.616666666667","21591","24017382.993164","127.75","35745"
"64930085","0","1","4- 12Mois","B2C","1","1","0","1","1","0","81198.181680377","0","42788.338383757","0","0","0","44.216666666667","3269","0","37.616666666667","2824"
"60600474","0","1","5- 18Mois","B2C","0","1","0","1","1","0","116185.90494076","0","39805.967224159","8264.4628099174","0","9668248.9716797","860.06666666667","1988","4343756.6972656","486.26666666667","17663"
"72909651","1","0","1- 03Mois","B2C","1","1","0","1","0","0","30929.980945711","0","2865.035217525","0","0","2352689.8789062","186.26666666667","3850","1587556.6005859","315.35","7549.75"
"62440334","0","0","5- 18Mois","B2B","0","1","0","1","0","0","601894.45489166","0","291140.51909504","0","0","219534.52832031","2113.2333333333","24000","7091344.4589844","1661.4","24067"
"45887315","0","0","7- 25Mois+","B2C","1","1","0","1","1","0","327296.3932","0","255504.2515","0","0","20220005.799805","1396.9","24705","23620379.536133","880.98333333333","24994"
"31209730","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","50941.92433","0","128954.12867","20661.157024793","0","5829484.1015625","83","5150","10558218.87793","69.566666666667","5550"
"52387397","0","1","7- 25Mois+","B2C","1","1","0","1","1","0","238167.69932481","0","255101.597637","0","0","6099737.9277344","504.86666666667","11832","5639690.3134766","565.55","10492"
"64697698","0","0","4- 12Mois","B2C","0","0","0","1","0","0","0","0","76751.130268","0","0","1.759765625","95.8","4674","38201171.362305","111.53333333333","20372"
"72317718","0","0","1- 03Mois","B2C","0","1","0","1","1","0","299640.32190473","0","206102.4997","24793.388429752","0","12882502.451172","959.96666666667","30000","24168576.571289","878.88333333333","21652"
"71184411","0","0","2- 06Mois","B2C","0","1","0","1","1","0","72532.025768541","0","39448.71108316","14049.586776859","0","7696447.6152344","693.51666666667","10008.75","7650517.8222656","921.91666666667","11000"
"60360400","1","1","5- 18Mois","B2C","0","1","0","1","1","0","5202.19794","0","52333.13117","24793.388429752","0","6808433.25","272.96666666667","0","6056973.8554688","322.71666666667","4750"
"61805720","0","1","5- 18Mois","B2C","0","1","0","1","1","0","29006.0569079","0","13861.51929632","4132.2314049587","0","11535658.532227","1067.05","3000","10858918.547852","1156.6333333333","21383"
"49751828","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","235869.62582601","0","34646.417038373","0","0","13857096.764648","1399.4","126657.62","20976069.785156","2150.85","75561"
"53631168","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.383333333333","2188.17"
"68967819","0","1","3- 09Mois","B2B","0","1","1","1","0","1","47645.85217203","25424","16704.0377","0","25424","11011381.657227","1905.45","17033.25","11603508.151367","1484.55","16328"
"72879602","0","0","1- 03Mois","B2C","0","1","0","1","1","0","51378.96196034","0","3742.198325","0","0","9441489.1240234","1062.7833333333","13019.89","10246207.594727","1358.3166666667","17980.11"
"68123005","0","1","3- 09Mois","B2B","0","0","1","0","0","1","0","10000","0","0","10000","1147562.6152344","960.98333333333","7900","241047.54003906","1021.5333333333","9984"
"69903107","0","1","2- 06Mois","B2B","0","1","1","0","0","1","0.36762238","10001","0","0","10000","1147562.6152344","960.98333333333","7900","241047.54003906","1021.5333333333","9984"
